vassdragNr,innsjo_nr,year,Coniferous forest,Transitional woodland-shrub,Peat bogs,Water bodies,Non-irrigated arable land,"Land principally occupied by agriculture, with significant areas of natural vegetation",Discontinuous urban fabric,Mixed forest,Sea and ocean,Broad-leaved forest,Moors and heathland,Bare rocks,Sparsely vegetated areas,Glaciers and perpetual snow,Complex cultivation patterns,Sport and leisure facilities,Water courses,Natural grasslands,Continuous urban fabric,Industrial or commercial units,Road and rail networks and associated land,Port areas,Green urban areas,Mineral extraction sites,Pastures,NA,total_pop,pop_density,jan_temp_mean,jan_temp_max,jan_temp_min,jan_total_precip,jan_snow_depth,feb_temp_mean,feb_temp_max,feb_temp_min,feb_total_precip,feb_snow_depth,mar_temp_mean,mar_temp_max,mar_temp_min,mar_total_precip,mar_snow_depth,apr_temp_mean,apr_temp_max,apr_temp_min,apr_total_precip,apr_snow_depth,may_temp_mean,may_temp_max,may_temp_min,may_total_precip,may_snow_depth,jun_temp_mean,jun_temp_max,jun_temp_min,jun_total_precip,jun_snow_depth,jul_temp_mean,jul_temp_max,jul_temp_min,jul_total_precip,jul_snow_depth,aug_temp_mean,aug_temp_max,aug_temp_min,aug_total_precip,aug_snow_depth,sep_temp_mean,sep_temp_max,sep_temp_min,sep_total_precip,sep_snow_depth,oct_temp_mean,oct_temp_max,oct_temp_min,oct_total_precip,oct_snow_depth,nov_temp_mean,nov_temp_max,nov_temp_min,nov_total_precip,nov_snow_depth,dec_temp_mean,dec_temp_max,dec_temp_min,dec_total_precip,dec_snow_depth
123.GA,38552,1993,0,0,26.14202928249042,22.295815323380317,0,0,0,0,0,5.736499264551377,22.145078745968924,0,23.680577383608963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.256589266048934,1.4723144531250227,-17.67393341064451,86.7901192370546,1148.92578125,-6.336176186516155,0.6420150756836165,-16.922201538085915,130.75966877204337,1492.67578125,-5.7281404843893995,1.6240936279297102,-13.697828674316384,84.42736867477052,1628.41796875,-1.2934673521253615,10.722985839843773,-9.16820373535154,27.62565484881563,1567.87109375,3.60241482642391,17.51459655761721,-5.975828552246071,114.74038210650406,1239.2578125,3.55280592176652,16.38404235839846,-3.6587280273437273,128.90432365562177,493.65234375,9.259409000027574,16.288552856445335,0.8512359619140852,171.49869972001852,54.19921875,7.14377693258308,15.568597412109398,0.16452941894533524,165.66791083092625,1.953125,2.553906122843472,10.338464355468773,-2.9548782348632585,83.72381549310148,29.78515625,-2.435484416510434,5.10309753417971,-19.249395751953102,133.42211809799664,502.44140625,-7.501846822102834,0.30646667480471024,-16.09557189941404,12.248378237774915,448.73046875,-10.396487217564697,1.2852111816406477,-20.46788635253904,58.09246376804822,712.40234375
123.GA,38550,1993,0,0,25.991657933782253,22.663304938489368,0,0,0,0,0,5.712343975347327,22.05183010130146,0,23.580863051079593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.256589266048934,1.4723144531250227,-17.67393341064451,86.7901192370546,1148.92578125,-6.336176186516155,0.6420150756836165,-16.922201538085915,130.75966877204337,1492.67578125,-5.7281404843893995,1.6240936279297102,-13.697828674316384,84.42736867477052,1628.41796875,-1.2934673521253615,10.722985839843773,-9.16820373535154,27.62565484881563,1567.87109375,3.60241482642391,17.51459655761721,-5.975828552246071,114.74038210650406,1239.2578125,3.55280592176652,16.38404235839846,-3.6587280273437273,128.90432365562177,493.65234375,9.259409000027574,16.288552856445335,0.8512359619140852,171.49869972001852,54.19921875,7.14377693258308,15.568597412109398,0.16452941894533524,165.66791083092625,1.953125,2.553906122843472,10.338464355468773,-2.9548782348632585,83.72381549310148,29.78515625,-2.435484416510434,5.10309753417971,-19.249395751953102,133.42211809799664,502.44140625,-7.501846822102834,0.30646667480471024,-16.09557189941404,12.248378237774915,448.73046875,-10.396487217564697,1.2852111816406477,-20.46788635253904,58.09246376804822,712.40234375
123.GA,38540,1993,0,0,26.28294965694578,22.123993948457432,0,0,0,0,0,5.7508804855161655,22.109021777544875,0,23.733154131535745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.256589266048934,1.4723144531250227,-17.67393341064451,86.7901192370546,1148.92578125,-6.336176186516155,0.6420150756836165,-16.922201538085915,130.75966877204337,1492.67578125,-5.7281404843893995,1.6240936279297102,-13.697828674316384,84.42736867477052,1628.41796875,-1.2934673521253615,10.722985839843773,-9.16820373535154,27.62565484881563,1567.87109375,3.60241482642391,17.51459655761721,-5.975828552246071,114.74038210650406,1239.2578125,3.55280592176652,16.38404235839846,-3.6587280273437273,128.90432365562177,493.65234375,9.259409000027574,16.288552856445335,0.8512359619140852,171.49869972001852,54.19921875,7.14377693258308,15.568597412109398,0.16452941894533524,165.66791083092625,1.953125,2.553906122843472,10.338464355468773,-2.9548782348632585,83.72381549310148,29.78515625,-2.435484416510434,5.10309753417971,-19.249395751953102,133.42211809799664,502.44140625,-7.501846822102834,0.30646667480471024,-16.09557189941404,12.248378237774915,448.73046875,-10.396487217564697,1.2852111816406477,-20.46788635253904,58.09246376804822,712.40234375
123.G2,38549,1993,0,0,56.39737786795692,17.736226002809428,0,0,0,0,0,0,12.723583580458872,0,13.142812548774776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.819977885420599,1.9426055908203352,-17.284017944335915,90.22582781945587,1157.2265625,-5.919387449536998,0.9768920898437727,-16.302694702148415,136.2612370894567,1499.0234375,-5.24652847372073,1.8453613281250227,-13.052740478515602,89.18387148191087,1646.484375,-0.8781204011705199,11.163415527343773,-8.73851623535154,28.590356024505326,1583.984375,3.8815568165113064,18.17475280761721,-5.831686401367165,113.33678957959137,1209.9609375,4.096303643120677,16.64966735839846,-2.1645874023437273,132.2316113891766,396.484375,9.683344756916028,16.834451293945335,1.3287750244140852,165.65666222106756,44.921875,7.571801388648282,16.176019287109398,0.5887542724609602,167.99235786671574,1.953125,2.958132468329552,10.904870605468773,-2.8988555908202898,87.48090486955107,23.4375,-2.013248455908979,5.41169128417971,-19.879278564453102,136.87973138735288,477.5390625,-7.162807379828564,0.6990447998047102,-15.75084533691404,10.476026674798078,414.0625,-10.09669303073673,1.6494689941406477,-19.94054260253904,58.427032089753084,675.78125
123.D1D,38546,1991,0,0,4.860729406521578,0.0695733986976652,0,0,0,0,0,9.207952660377826,85.86174453440293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.469468980194421,3.094239807128929,-18.168920898437477,90.22733389012316,875,-9.892816743396565,0.1680160522461165,-22.831091308593727,58.264661023674336,1116.2109375,-1.8286798251572236,7.904473876953148,-11.064634704589821,69.28863931704754,1067.87109375,-0.4661495632595063,7.320108032226585,-14.475851440429665,82.40680513216603,1049.8046875,1.7302376203639938,7.560388183593773,-4.5243972778320085,176.4607380341161,880.37109375,6.594459915161167,14.00318298339846,-4.40752258300779,202.21384726502478,597.16796875,12.64441704288609,25.024270629882835,3.5999694824218977,113.70325509996704,-7.3453647229951e-21,11.223336750973942,23.585870361328148,2.4444366455078352,99.49042309427014,-7.3453647229951e-21,5.064060677422447,22.082391357421898,-0.5829299926757585,210.4646775690462,86.42578125,1.3652874813285223,10.428765869140648,-8.187384033203102,103.79905892676788,252.44140625,-3.55986684163409,2.9004074096679915,-19.361578369140602,84.53609740356072,389.6484375,-4.363883881927791,3.0636535644531477,-16.643865966796852,190.34455850135146,1097.16796875
123.D1D,38546,1992,0,0,4.860729406521578,0.0695733986976652,0,0,0,0,0,9.207952660377826,85.86174453440293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.396187661283733,4.216180419921898,-14.169836425781227,287.4958335981041,1732.91015625,-4.793422685820474,2.632997131347679,-20.863844299316384,120.25864449073609,1881.8359375,-2.372407371767082,4.830133056640648,-14.17101135253904,97.97089377339674,1916.015625,-2.735483805338532,5.650689697265648,-15.247824096679665,70.46292949373267,1895.99609375,5.522456700314791,20.195367431640648,-6.338522338867165,104.25336478443725,1810.546875,11.249256409539157,23.24493560791018,-0.38583984374997726,102.73412083993705,560.05859375,9.415770077449054,19.084863281250023,1.8960662841797102,187.99641411256474,0.48828125,9.296373683150108,18.75507507324221,2.438569641113304,193.4270904476385,-7.3453647229951e-21,6.986077520582427,15.667840576171898,-0.5182556152343523,56.32073854911468,-7.3453647229951e-21,-4.293651531588608,9.319146728515648,-22.435675048828102,98.42242526766398,216.30859375,-4.905325359768312,1.2658325195312727,-12.726934814453102,98.14947453312328,613.76953125,-5.568965678061176,3.8168884277343977,-19.981275939941384,109.78811426279478,948.2421875
123.D1D,38546,1993,0,0,4.860729406521578,0.0695733986976652,0,0,0,0,0,9.207952660377826,85.86174453440293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.376493814940062,2.8961425781250227,-17.082846069335915,107.63970104490639,1285.15625,-5.237601502736396,1.9968429565429915,-16.635137939453102,158.16540015202918,1639.16015625,-4.330531224896788,2.946687316894554,-15.011190795898415,109.62251279164903,1791.9921875,0.20358939700659562,13.009027099609398,-8.42070617675779,37.55453697085542,1717.7734375,4.528696170929976,18.942895507812523,-4.723997497558571,119.3685486628624,1245.60546875,5.0465532090928775,17.22321472167971,-1.437925720214821,151.861708241956,306.15234375,10.40772049196309,18.292031860351585,2.0729156494140852,161.08020269405188,7.8125,8.374697211480935,17.305902099609398,1.9393249511718977,188.64472653145725,0.48828125,3.9564614613851177,12.428369140625023,-2.2659820556640398,106.52255486678541,5.37109375,-1.0792215531872102,6.93891296386721,-22.26933898925779,159.14433863804334,471.19140625,-6.2488262600368785,1.8640838623047102,-16.19029846191404,6.248746058037824,351.5625,-10.125669635239461,2.6370635986328352,-21.960882568359352,62.41553649954312,621.58203125
123.D1E,38546,1991,0,0,29.168870729438375,0.09462269485434945,0,0,0,0.0848184156284771,0,13.396293526439637,22.94634551192018,0,34.309049121718985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.568817807269355,3.013551330566429,-18.065634155273415,90.93477583102683,899.4140625,-10.004977562313968,0.03910980224611649,-22.894567871093727,58.17425940400156,1139.16015625,-1.9587962776101762,7.611505126953148,-11.281443023681618,69.25920952368969,1088.37890625,-0.6305070665147241,7.1671920776367415,-14.664816284179665,81.99277636839497,1081.0546875,1.5864591372910724,7.411660766601585,-4.7753738403320085,176.29334583984502,921.38671875,6.3979762183295605,13.896211242675804,-4.60869445800779,199.88437481262267,673.33984375,12.545592593121299,24.864602661132835,3.5037780761718977,113.37131310792259,-7.3453647229951e-21,11.106709724344242,23.378839111328148,2.4292999267578352,97.72925857805959,-7.3453647229951e-21,4.91771939595543,21.959344482421898,-0.6904205322265398,209.2415083018686,92.041015625,1.256490674582892,10.338922119140648,-8.52119674682615,103.81080476707893,255.37109375,-3.6732749091254107,2.8833175659179915,-19.531500244140602,84.3680383823262,399.4140625,-4.489971357776241,3.0010124206543196,-16.74922409057615,190.72673230778037,1111.572265625
123.D1E,38546,1992,0,0,29.168870729438375,0.09462269485434945,0,0,0,0.0848184156284771,0,13.396293526439637,22.94634551192018,0,34.309049121718985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5218157327303174,4.084832763671898,-14.363684082031227,288.71104378255905,1760.498046875,-4.880460221739995,2.6413513183593977,-20.835523986816384,120.77647101809319,1907.71484375,-2.5021097039663402,4.663140869140648,-14.08360900878904,97.7474210589726,1944.3359375,-2.8780531141492816,5.401177978515648,-15.193136596679665,70.63668075854324,1921.630859375,5.322033654489857,19.972222900390648,-6.567526245117165,104.10126118155105,1853.515625,11.046370802985322,23.00500640869143,-0.5357421874999773,103.3041349590853,601.07421875,9.292253297375126,18.919824218750023,1.8405624389648665,187.91177551698368,0.48828125,9.162366731705234,18.66376647949221,2.3893981933593977,191.52101958939838,-7.3453647229951e-21,6.8464663823445875,15.561883544921898,-0.7059768676757585,55.895006785871004,-7.3453647229951e-21,-4.416338758571143,9.165338134765648,-22.707418823242165,97.59079518672564,223.876953125,-5.012112469143304,1.1794067382812727,-12.740522766113259,97.84083050660541,618.408203125,-5.713710879254052,3.6997009277343977,-20.240553283691384,110.70832429644994,961.181640625
123.D1E,38546,1993,0,0,29.168870729438375,0.09462269485434945,0,0,0,0.0848184156284771,0,13.396293526439637,22.94634551192018,0,34.309049121718985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.491337696198471,2.7486816406250227,-17.138998413085915,107.88725776111008,1296.142578125,-5.3531563123066945,1.8606735229492415,-16.858770751953102,158.8604573653356,1653.3203125,-4.4221869971162135,2.7308135986328352,-14.727499389648415,110.20189974118821,1807.6171875,0.06903129153783993,12.861936187744163,-8.50176086425779,37.14449799299402,1732.177734375,4.392676371912842,18.76777801513674,-4.862181091308571,118.62962615629158,1267.578125,4.897683037651916,17.162591552734398,-1.713316345214821,151.91432796742177,332.03125,10.291976834368995,18.129922485351585,1.9584518432617415,160.04744791518988,8.7890625,8.244987003777638,17.162835693359398,1.7820983886718977,186.3650127815717,0.48828125,3.813452021280952,12.230615234375023,-2.3152984619140398,106.20672475528181,6.103515625,-1.213526461201326,6.79779968261721,-22.39140930175779,158.6212557260751,480.712890625,-6.318600294325066,1.7307830810547102,-16.40172424316404,6.444927295735425,366.2109375,-10.185279325259614,2.5980010986328352,-21.66646041870115,62.586039311213426,634.27734375
123.GB1,38551,1993,0,0,9.474399714035616,9.647779694839976,0,0,0,0,0,9.94500251907602,34.84290253849683,5.015353697975451,31.07456183557611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.402654051695227,1.3421061197916895,-17.547565205891903,90.68755768373529,1187.01171875,-6.444931146833615,0.5775695800781477,-17.450989786783833,136.90265260599213,1542.3177083333333,-5.857219557950117,1.817615763346377,-14.05308888753253,88.0971844336346,1687.1744791666667,-1.438481910140401,9.631840006510439,-9.1102839152018,27.97478905558748,1624.3489583333333,3.4182312886774944,17.283593750000023,-6.1549311319986755,116.66522221903126,1300.4557291666667,3.2853742811415145,16.300383504231792,-3.741489156087217,134.17487678752,571.2890625,9.074373595261676,16.13750864664716,0.6848083496093977,179.67570199103497,56.477864583333336,6.97987500535973,15.372308349609398,-0.04862060546872726,167.8101365335299,1.7903645833333333,2.434940917403651,10.212487792968773,-3.053165181477842,87.32729624938429,31.901041666666668,-2.5881900021679294,5.09882507324221,-19.15434366861977,137.24651353603198,523.92578125,-7.485727211281083,0.28302917480471024,-15.74260304768878,11.640820642998762,471.5169270833333,-10.379014536813154,1.3033259073893457,-20.394603474934872,60.37877873234265,739.2578125
123.J,34961,1992,0,0,0.4473837072956016,7.407194940234588,0,0,0,0,0,0,76.55467642251783,4.377000147925258,6.767508397464344,0.00151533191180768,0,0,0,4.444721052650568,0,0,0,0,0,0,0,0,0,0,-5.468437535275669,3.6325469970703352,-15.173437499999977,193.40238790961806,1476.5625,-7.2306834560701105,1.7680297851562727,-18.73412933349607,86.37693923641976,1613.037109375,-4.729957879999603,1.8262573242187727,-13.94426574707029,74.7056996255715,1674.560546875,-5.11364339192707,2.0603576660156477,-16.10008850097654,67.19608086998008,1737.3046875,3.6150129051618904,16.959191894531273,-6.761297607421852,62.68760753961189,1742.431640625,9.355598640441912,19.658898925781273,-2.3329376220702898,63.22403093586715,552.24609375,7.828718193628475,16.353311157226585,0.46357116699221024,162.12094630551022,5.859375,7.327733940206571,15.00361022949221,1.4064384460449446,146.9737970347147,-7.3453647229951e-21,4.7268178092109,13.883172607421898,-2.4392761230468523,46.100244427801584,3.41796875,-5.749775129748912,6.734338378906273,-20.58993759155271,70.10584178325274,280.029296875,-6.984275690714512,-0.28311767578122726,-13.53264465332029,88.09205126933506,691.162109375,-7.452685829900901,1.655732727050804,-17.644892120361305,73.18062899825506,871.337890625
123.J,34949,1992,0,0,0.4469399392017509,7.532235543114926,0,0,0,0,0,0,76.47874043674683,4.379290533307478,6.72096746637678,0.00151382882632851,0,0,0,4.440312252425911,0,0,0,0,0,0,0,0,0,0,-5.468437535275669,3.6325469970703352,-15.173437499999977,193.40238790961806,1476.5625,-7.2306834560701105,1.7680297851562727,-18.73412933349607,86.37693923641976,1613.037109375,-4.729957879999603,1.8262573242187727,-13.94426574707029,74.7056996255715,1674.560546875,-5.11364339192707,2.0603576660156477,-16.10008850097654,67.19608086998008,1737.3046875,3.6150129051618904,16.959191894531273,-6.761297607421852,62.68760753961189,1742.431640625,9.355598640441912,19.658898925781273,-2.3329376220702898,63.22403093586715,552.24609375,7.828718193628475,16.353311157226585,0.46357116699221024,162.12094630551022,5.859375,7.327733940206571,15.00361022949221,1.4064384460449446,146.9737970347147,-7.3453647229951e-21,4.7268178092109,13.883172607421898,-2.4392761230468523,46.100244427801584,3.41796875,-5.749775129748912,6.734338378906273,-20.58993759155271,70.10584178325274,280.029296875,-6.984275690714512,-0.28311767578122726,-13.53264465332029,88.09205126933506,691.162109375,-7.452685829900901,1.655732727050804,-17.644892120361305,73.18062899825506,871.337890625
128.EB,40648,2008,42.87605839924736,26.374658203751828,22.820344006117946,1.2072674455922727,0,2.991485124183678,0,0,0,0,3.730186821106915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.8455883598511136,-3.608879429806933,3.9347778320312727,-16.619085693359352,106.45148020133632,967.7734375,-2.6245880653118263,2.7389007568359602,-17.967672729492165,160.37502041963947,1324.21875,-3.9994627552647444,5.622766113281273,-19.326116943359352,55.81912994097138,1471.19140625,1.3240341186523779,13.529885864257835,-7.872274780273415,39.570496956628176,1174.8046875,5.609426445089383,22.83887634277346,-2.9430145263671648,86.05627878887034,703.125,11.429761801825663,23.74268493652346,3.4729400634765852,157.25923771342565,-7.3453647229951e-21,13.970542977445888,25.838616943359398,4.721459960937523,72.92550692478628,-7.3453647229951e-21,11.21900934609036,18.344201660156273,4.210626220703148,72.04584189942054,-7.3453647229951e-21,7.680726220872685,15.16932067871096,0.8436523437500227,92.07581747202553,6.8359375,3.211141245852275,9.23725280761721,-4.905493164062477,147.85901146261793,27.34375,-1.8407615661620866,5.76752624511721,-14.45519104003904,170.42190016066172,599.12109375,-4.514878746771018,2.8145233154297102,-14.589605712890602,86.18835032299188,694.3359375
128.EB,40648,2009,42.87605839924736,26.374658203751828,22.820344006117946,1.2072674455922727,0,2.991485124183678,0,0,0,0,3.730186821106915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1.7717648254570688,-5.852196182743171,5.168313598632835,-21.683416748046852,131.34983435400827,1066.89453125,-8.049481046767426,-0.32968749999997726,-16.71118011474607,96.70952879806549,1270.01953125,-2.8722230562599407,2.3757263183593977,-14.566778564453102,89.98222472700945,1267.08984375,2.2354779349433045,13.731423950195335,-7.635031127929665,116.2858846925765,1203.125,6.678135357108175,20.402703857421898,-4.313635253906227,99.70898588547783,527.34375,10.048144827948704,25.081719970703148,0.40700683593752274,98.7118080293854,2.9296875,13.665911651939496,22.36683044433596,6.4250961303711165,124.61532839341061,-7.3453647229951e-21,13.211074427122753,24.26428375244143,5.188867187500023,97.80612756585327,-7.3453647229951e-21,8.281660736931713,18.839349365234398,0.5512939453125227,298.51297410264266,22.4609375,1.094581817298831,4.838464355468773,-5.2450698852538835,66.22224930357135,88.37890625,-0.04453222486705499,5.14368591308596,-7.4560073852538835,60.036008262496665,65.4296875,-7.7169252334102225,1.9122253417968977,-23.672857666015602,45.68560432486635,334.47265625
128.EB,40601,2008,42.83223655475643,26.138332411262848,22.95718923798154,1.402032437469062,0,2.968581661473954,0,0,0,0,3.701627697056169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1.8131993209577677,-3.608879429806933,3.9347778320312727,-16.619085693359352,106.45148020133632,967.7734375,-2.6245880653118263,2.7389007568359602,-17.967672729492165,160.37502041963947,1324.21875,-3.9994627552647444,5.622766113281273,-19.326116943359352,55.81912994097138,1471.19140625,1.3240341186523779,13.529885864257835,-7.872274780273415,39.570496956628176,1174.8046875,5.609426445089383,22.83887634277346,-2.9430145263671648,86.05627878887034,703.125,11.429761801825663,23.74268493652346,3.4729400634765852,157.25923771342565,-7.3453647229951e-21,13.970542977445888,25.838616943359398,4.721459960937523,72.92550692478628,-7.3453647229951e-21,11.21900934609036,18.344201660156273,4.210626220703148,72.04584189942054,-7.3453647229951e-21,7.680726220872685,15.16932067871096,0.8436523437500227,92.07581747202553,6.8359375,3.211141245852275,9.23725280761721,-4.905493164062477,147.85901146261793,27.34375,-1.8407615661620866,5.76752624511721,-14.45519104003904,170.42190016066172,599.12109375,-4.514878746771018,2.8145233154297102,-14.589605712890602,86.18835032299188,694.3359375
